Store_ID,Product_ID,Product_Name,Category,recommended_order_qty,Best_Supplier_ID,Best_Supplier_Name,Best_Supplier_Price,Selling_Price,procurement_cost,expected_revenue,holding_cost_est,expected_profit
BST-066,PROD-019,Onion (Pyaz),Vegetables & Fruits,300,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,9600.0,12600.0,192.0,2808.0
BST-011,PROD-019,Onion (Pyaz),Vegetables & Fruits,300,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,9600.0,12600.0,192.0,2808.0
BST-055,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,249,SUP-022-A,Parle Confectioners,38.0,50.0,9462.0,12450.0,189.24,2798.76
BST-052,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",190,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,12160.0,15200.0,243.20000000000002,2796.8
BST-096,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,296,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,8288.0,11248.0,165.76,2794.24
BST-048,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,276,SUP-005-A,Haldiram Packers Limited,44.0,55.0,12144.0,15180.0,242.88,2793.12
BST-052,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",88,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,10120.0,13112.0,202.4,2789.6
BST-025,PROD-019,Onion (Pyaz),Vegetables & Fruits,298,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,9536.0,12516.0,190.72,2789.28
BST-065,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",371,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,9275.0,12243.0,185.5,2782.5
BST-095,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,294,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,8232.0,11172.0,164.64000000000001,2775.36
BST-087,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",370,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,9250.0,12210.0,185.0,2775.0
BST-003,PROD-019,Onion (Pyaz),Vegetables & Fruits,296,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,9472.0,12432.0,189.44,2770.56
BST-055,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",301,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,12040.0,15050.0,240.8,2769.2
BST-045,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",188,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,12032.0,15040.0,240.64000000000001,2767.36
BST-014,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,273,SUP-005-A,Haldiram Packers Limited,44.0,55.0,12012.0,15015.0,240.24,2762.76
BST-044,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",87,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,10005.0,12963.0,200.1,2757.9
BST-003,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,290,SUP-014-A,DOMS Industries Delhi,25.0,35.0,7250.0,10150.0,145.0,2755.0
BST-014,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,245,SUP-022-A,Parle Confectioners,38.0,50.0,9310.0,12250.0,186.20000000000002,2753.8
BST-054,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",187,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11968.0,14960.0,239.36,2752.64
BST-009,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,136,SUP-004-A,Haldiram Packers Limited,88.0,110.0,11968.0,14960.0,239.36,2752.64
BST-033,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",186,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11904.0,14880.0,238.08,2737.92
BST-068,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,289,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,8092.0,10982.0,161.84,2728.16
BST-014,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",86,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,9890.0,12814.0,197.8,2726.2
BST-061,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",361,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,9025.0,11913.0,180.5,2707.5
BST-086,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,267,SUP-005-A,Haldiram Packers Limited,44.0,55.0,11748.0,14685.0,234.96,2702.04
BST-052,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,193,SUP-008-A,Real Beverages India,50.0,65.0,9650.0,12545.0,193.0,2702.0
BST-053,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,78,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,9360.0,12246.0,187.20000000000002,2698.8
BST-055,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",183,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11712.0,14640.0,234.24,2693.76
BST-074,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,266,SUP-005-A,Haldiram Packers Limited,44.0,55.0,11704.0,14630.0,234.08,2691.92
BST-068,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,265,SUP-005-A,Haldiram Packers Limited,44.0,55.0,11660.0,14575.0,233.20000000000002,2681.8
BST-087,PROD-020,Potato (Aloo),Vegetables & Fruits,577,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,10386.0,13271.0,207.72,2677.28
BST-052,PROD-028,MTR Gulab Jamun Mix,Instant Food,81,SUP-028-A,MTR Food Packers,100.0,135.0,8100.0,10935.0,162.0,2673.0
BST-054,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,41,SUP-018-A,Nayasa Household Plastics,200.0,269.0,8200.0,11029.0,164.0,2665.0
BST-054,PROD-020,Potato (Aloo),Vegetables & Fruits,574,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,10332.0,13202.0,206.64000000000001,2663.36
BST-034,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",355,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8875.0,11715.0,177.5,2662.5
BST-100,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",180,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11520.0,14400.0,230.4,2649.6
BST-045,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,189,SUP-008-A,Real Beverages India,50.0,65.0,9450.0,12285.0,189.0,2646.0
BST-034,PROD-020,Potato (Aloo),Vegetables & Fruits,569,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,10242.0,13087.0,204.84,2640.16
BST-039,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",67,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,8710.0,11524.0,174.20000000000002,2639.8
BST-096,PROD-019,Onion (Pyaz),Vegetables & Fruits,282,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,9024.0,11844.0,180.48,2639.52
BST-054,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",351,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8775.0,11583.0,175.5,2632.5
BST-042,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",178,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11392.0,14240.0,227.84,2620.16
BST-014,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",178,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11392.0,14240.0,227.84,2620.16
BST-013,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",178,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11392.0,14240.0,227.84,2620.16
BST-024,PROD-019,Onion (Pyaz),Vegetables & Fruits,279,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8928.0,11718.0,178.56,2611.44
BST-056,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,276,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7728.0,10488.0,154.56,2605.44
BST-099,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",82,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,9430.0,12218.0,188.6,2599.4
BST-053,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,256,SUP-005-A,Haldiram Packers Limited,44.0,55.0,11264.0,14080.0,225.28,2590.72
BST-054,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",281,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,11240.0,14050.0,224.8,2585.2
BST-095,PROD-019,Onion (Pyaz),Vegetables & Fruits,276,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8832.0,11592.0,176.64000000000001,2583.36
BST-048,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",175,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11200.0,14000.0,224.0,2576.0
BST-002,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,254,SUP-005-A,Haldiram Packers Limited,44.0,55.0,11176.0,13970.0,223.52,2570.48
BST-045,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",342,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8550.0,11286.0,171.0,2565.0
BST-013,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,183,SUP-008-A,Real Beverages India,50.0,65.0,9150.0,11895.0,183.0,2562.0
BST-055,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,183,SUP-008-A,Real Beverages India,50.0,65.0,9150.0,11895.0,183.0,2562.0
BST-024,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,74,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,8880.0,11618.0,177.6,2560.4
BST-087,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",278,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,11120.0,13900.0,222.4,2557.6
BST-034,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",278,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,11120.0,13900.0,222.4,2557.6
BST-055,PROD-025,Kellogg's Original Corn Flakes,Dry Fruits & Cereals,110,SUP-025-A,Kellogg Cereal Packers,90.0,115.0,9900.0,12650.0,198.0,2552.0
BST-076,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,126,SUP-004-A,Haldiram Packers Limited,88.0,110.0,11088.0,13860.0,221.76,2550.24
BST-029,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,126,SUP-004-A,Haldiram Packers Limited,88.0,110.0,11088.0,13860.0,221.76,2550.24
BST-062,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,126,SUP-004-A,Haldiram Packers Limited,88.0,110.0,11088.0,13860.0,221.76,2550.24
BST-051,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",59,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,8260.0,10974.0,165.20000000000002,2548.8
BST-038,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",59,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,8260.0,10974.0,165.20000000000002,2548.8
BST-061,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",276,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,11040.0,13800.0,220.8,2539.2
BST-017,PROD-019,Onion (Pyaz),Vegetables & Fruits,271,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8672.0,11382.0,173.44,2536.56
BST-007,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",80,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,9200.0,11920.0,184.0,2536.0
BST-068,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",172,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,11008.0,13760.0,220.16,2531.84
BST-051,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,125,SUP-004-A,Haldiram Packers Limited,88.0,110.0,11000.0,13750.0,220.0,2530.0
BST-011,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,268,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7504.0,10184.0,150.08,2529.92
BST-092,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,225,SUP-022-A,Parle Confectioners,38.0,50.0,8550.0,11250.0,171.0,2529.0
BST-046,PROD-019,Onion (Pyaz),Vegetables & Fruits,270,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8640.0,11340.0,172.8,2527.2
BST-055,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",335,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8375.0,11055.0,167.5,2512.5
BST-039,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,248,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10912.0,13640.0,218.24,2509.76
BST-023,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",58,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,8120.0,10788.0,162.4,2505.6
BST-056,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,221,SUP-022-A,Parle Confectioners,38.0,50.0,8398.0,11050.0,167.96,2484.04
BST-055,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,38,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7600.0,10222.0,152.0,2470.0
BST-033,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,38,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7600.0,10222.0,152.0,2470.0
BST-038,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,122,SUP-004-A,Haldiram Packers Limited,88.0,110.0,10736.0,13420.0,214.72,2469.28
BST-072,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,122,SUP-004-A,Haldiram Packers Limited,88.0,110.0,10736.0,13420.0,214.72,2469.28
BST-097,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,261,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7308.0,9918.0,146.16,2463.84
BST-029,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",57,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,7980.0,10602.0,159.6,2462.4
BST-079,PROD-019,Onion (Pyaz),Vegetables & Fruits,263,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8416.0,11046.0,168.32,2461.68
BST-039,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,219,SUP-022-A,Parle Confectioners,38.0,50.0,8322.0,10950.0,166.44,2461.56
BST-011,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,219,SUP-022-A,Parle Confectioners,38.0,50.0,8322.0,10950.0,166.44,2461.56
BST-013,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",327,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8175.0,10791.0,163.5,2452.5
BST-022,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,218,SUP-022-A,Parle Confectioners,38.0,50.0,8284.0,10900.0,165.68,2450.32
BST-065,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",266,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,10640.0,13300.0,212.8,2447.2
BST-040,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,259,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7252.0,9842.0,145.04,2444.96
BST-086,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",62,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,8060.0,10664.0,161.20000000000002,2442.8
BST-013,PROD-028,MTR Gulab Jamun Mix,Instant Food,74,SUP-028-A,MTR Food Packers,100.0,135.0,7400.0,9990.0,148.0,2442.0
BST-022,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",77,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,8855.0,11473.0,177.1,2440.9
BST-092,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,241,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10604.0,13255.0,212.08,2438.92
BST-080,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,240,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10560.0,13200.0,211.20000000000002,2428.8
BST-079,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,240,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10560.0,13200.0,211.20000000000002,2428.8
BST-042,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",323,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8075.0,10659.0,161.5,2422.5
BST-041,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,70,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,8400.0,10990.0,168.0,2422.0
BST-042,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,173,SUP-008-A,Real Beverages India,50.0,65.0,8650.0,11245.0,173.0,2422.0
BST-072,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",56,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,7840.0,10416.0,156.8,2419.2
BST-018,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,256,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7168.0,9728.0,143.36,2416.64
BST-044,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",164,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10496.0,13120.0,209.92000000000002,2414.08
BST-092,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",76,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,8740.0,11324.0,174.8,2409.2
BST-010,PROD-019,Onion (Pyaz),Vegetables & Fruits,257,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8224.0,10794.0,164.48,2405.52
BST-036,PROD-019,Onion (Pyaz),Vegetables & Fruits,257,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8224.0,10794.0,164.48,2405.52
BST-091,PROD-019,Onion (Pyaz),Vegetables & Fruits,257,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8224.0,10794.0,164.48,2405.52
BST-066,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,37,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7400.0,9953.0,148.0,2405.0
BST-042,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,37,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7400.0,9953.0,148.0,2405.0
BST-013,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,37,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7400.0,9953.0,148.0,2405.0
BST-056,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,37,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7400.0,9953.0,148.0,2405.0
BST-022,PROD-010,Lipton Honey Lemon Green Tea Bags,"Tea, Coffee & Milk Drinks",61,SUP-010-A,Chaayos Tea Premixers,130.0,172.0,7930.0,10492.0,158.6,2403.4
BST-052,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",320,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,8000.0,10560.0,160.0,2400.0
BST-039,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",163,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10432.0,13040.0,208.64000000000001,2399.36
BST-002,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",163,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10432.0,13040.0,208.64000000000001,2399.36
BST-011,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,237,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10428.0,13035.0,208.56,2398.44
BST-056,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,237,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10428.0,13035.0,208.56,2398.44
BST-093,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,213,SUP-022-A,Parle Confectioners,38.0,50.0,8094.0,10650.0,161.88,2394.12
BST-100,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",319,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,7975.0,10527.0,159.5,2392.5
BST-045,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",260,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,10400.0,13000.0,208.0,2392.0
BST-060,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,253,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7084.0,9614.0,141.68,2388.32
BST-099,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,236,SUP-005-A,Haldiram Packers Limited,44.0,55.0,10384.0,12980.0,207.68,2388.32
BST-073,PROD-019,Onion (Pyaz),Vegetables & Fruits,255,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8160.0,10710.0,163.20000000000002,2386.8
BST-053,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",75,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,8625.0,11175.0,172.5,2377.5
BST-080,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",75,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,8625.0,11175.0,172.5,2377.5
BST-098,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",55,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,7700.0,10230.0,154.0,2376.0
BST-042,PROD-028,MTR Gulab Jamun Mix,Instant Food,72,SUP-028-A,MTR Food Packers,100.0,135.0,7200.0,9720.0,144.0,2376.0
BST-055,PROD-020,Potato (Aloo),Vegetables & Fruits,512,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,9216.0,11776.0,184.32,2375.68
BST-100,PROD-020,Potato (Aloo),Vegetables & Fruits,511,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,9198.0,11753.0,183.96,2371.04
BST-059,PROD-019,Onion (Pyaz),Vegetables & Fruits,253,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8096.0,10626.0,161.92000000000002,2368.08
BST-024,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,210,SUP-022-A,Parle Confectioners,38.0,50.0,7980.0,10500.0,159.6,2360.4
BST-017,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,250,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7000.0,9500.0,140.0,2360.0
BST-079,PROD-021,Hybrid Tomato (Tamatar),Vegetables & Fruits,250,SUP-021-A,Safal Fresh Greens Delhi,28.0,38.0,7000.0,9500.0,140.0,2360.0
BST-027,PROD-019,Onion (Pyaz),Vegetables & Fruits,252,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8064.0,10584.0,161.28,2358.72
BST-081,PROD-019,Onion (Pyaz),Vegetables & Fruits,252,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8064.0,10584.0,161.28,2358.72
BST-033,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",256,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,10240.0,12800.0,204.8,2355.2
BST-074,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",160,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10240.0,12800.0,204.8,2355.2
BST-093,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",160,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10240.0,12800.0,204.8,2355.2
BST-033,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",314,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,7850.0,10362.0,157.0,2355.0
BST-048,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,168,SUP-008-A,Real Beverages India,50.0,65.0,8400.0,10920.0,168.0,2352.0
BST-014,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,168,SUP-008-A,Real Beverages India,50.0,65.0,8400.0,10920.0,168.0,2352.0
BST-037,PROD-019,Onion (Pyaz),Vegetables & Fruits,251,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8032.0,10542.0,160.64000000000001,2349.36
BST-090,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,116,SUP-004-A,Haldiram Packers Limited,88.0,110.0,10208.0,12760.0,204.16,2347.84
BST-085,PROD-004,Haldiram's Aloo Bhujia,Chips & Namkeen,116,SUP-004-A,Haldiram Packers Limited,88.0,110.0,10208.0,12760.0,204.16,2347.84
BST-014,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",313,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,7825.0,10329.0,156.5,2347.5
BST-033,PROD-020,Potato (Aloo),Vegetables & Fruits,505,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,9090.0,11615.0,181.8,2343.2
BST-007,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",159,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10176.0,12720.0,203.52,2340.48
BST-011,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",159,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10176.0,12720.0,203.52,2340.48
BST-100,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,36,SUP-018-A,Nayasa Household Plastics,200.0,269.0,7200.0,9684.0,144.0,2340.0
BST-089,PROD-019,Onion (Pyaz),Vegetables & Fruits,250,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,8000.0,10500.0,160.0,2340.0
BST-084,PROD-012,Nestea Ice Tea Premix - Lemon Flavour,"Tea, Coffee & Milk Drinks",54,SUP-012-A,Chaayos Tea Premixers,140.0,186.0,7560.0,10044.0,151.20000000000002,2332.8
BST-047,PROD-019,Onion (Pyaz),Vegetables & Fruits,249,SUP-019-A,Safal Fresh Greens Delhi,32.0,42.0,7968.0,10458.0,159.36,2330.64
BST-052,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",253,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,10120.0,12650.0,202.4,2327.6
BST-022,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",158,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,10112.0,12640.0,202.24,2325.76
