Store_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Maximum_Capacity
BST-084,PROD-014,8,3,4,74
BST-084,PROD-015,7,1,4,52
BST-084,PROD-016,17,1,4,52
BST-084,PROD-017,13,0,4,52
BST-084,PROD-018,13,1,4,52
BST-084,PROD-019,56,2,7,186
BST-084,PROD-020,24,2,8,234
BST-084,PROD-021,21,5,6,168
BST-084,PROD-022,20,4,5,130
BST-084,PROD-023,5,4,4,112
BST-084,PROD-024,21,4,4,94
BST-084,PROD-025,14,0,4,56
BST-084,PROD-026,14,2,4,52
BST-084,PROD-027,7,3,4,52
BST-084,PROD-028,4,3,4,52
BST-084,PROD-029,16,0,4,52
BST-084,PROD-030,16,0,4,52
BST-084,PROD-031,7,3,4,52
BST-084,PROD-032,12,1,4,52
BST-084,PROD-033,4,0,4,52
BST-084,PROD-034,13,0,4,52
BST-084,PROD-035,39,0,4,52
BST-085,PROD-001,38,5,5,133
BST-085,PROD-002,25,5,6,172
BST-085,PROD-003,15,1,4,94
BST-085,PROD-004,0,0,4,116
BST-085,PROD-005,0,0,5,144
BST-085,PROD-006,0,0,4,122
BST-085,PROD-007,0,0,4,116
BST-085,PROD-008,13,4,4,94
BST-085,PROD-009,13,2,4,105
BST-085,PROD-010,3,0,4,52
BST-085,PROD-011,13,3,4,52
BST-085,PROD-012,7,0,4,56
BST-085,PROD-013,8,2,4,56
BST-085,PROD-014,14,4,4,77
BST-085,PROD-015,10,0,4,52
BST-085,PROD-016,10,4,4,52
BST-085,PROD-017,13,1,4,52
BST-085,PROD-018,9,3,4,52
BST-085,PROD-019,5,3,7,189
BST-085,PROD-020,23,3,8,238
BST-085,PROD-021,24,2,6,172
BST-085,PROD-022,22,2,5,133
BST-085,PROD-023,13,4,4,116
BST-085,PROD-024,26,3,4,94
BST-085,PROD-025,14,1,4,56
BST-085,PROD-026,6,3,4,52
BST-085,PROD-027,15,2,4,52
BST-085,PROD-028,15,4,4,52
BST-085,PROD-029,4,1,4,52
BST-085,PROD-030,10,3,4,52
BST-085,PROD-031,7,1,4,52
BST-085,PROD-032,7,5,4,52
BST-085,PROD-033,3,1,4,52
BST-085,PROD-034,13,5,4,52
BST-085,PROD-035,39,1,4,52
BST-086,PROD-001,29,3,9,256
BST-086,PROD-002,47,4,12,329
BST-086,PROD-003,32,5,6,182
BST-086,PROD-004,17,0,8,220
BST-086,PROD-005,0,0,10,273
BST-086,PROD-006,2,2,8,238
BST-086,PROD-007,64,5,8,220
BST-086,PROD-008,9,4,6,182
BST-086,PROD-009,43,1,7,200
BST-086,PROD-010,11,5,4,74
BST-086,PROD-011,17,1,4,91
BST-086,PROD-012,14,2,4,108
BST-086,PROD-013,16,2,4,108
BST-086,PROD-014,7,3,5,147
BST-086,PROD-015,13,2,4,74
BST-086,PROD-016,16,2,4,56
BST-086,PROD-017,13,0,4,52
BST-086,PROD-018,9,0,4,52
BST-086,PROD-019,12,3,13,364
BST-086,PROD-020,108,4,16,455
BST-086,PROD-021,3,1,12,329
BST-086,PROD-022,58,2,9,256
BST-086,PROD-023,37,0,8,220
BST-086,PROD-024,16,0,6,182
BST-086,PROD-025,26,4,4,108
BST-086,PROD-026,6,4,4,91
BST-086,PROD-027,8,1,4,74
BST-086,PROD-028,24,3,4,74
BST-086,PROD-029,10,0,4,56
BST-086,PROD-030,10,0,4,74
BST-086,PROD-031,13,2,4,52
BST-086,PROD-032,12,0,4,52
BST-086,PROD-033,16,2,4,52
BST-086,PROD-034,13,2,4,52
BST-086,PROD-035,39,4,4,52
BST-087,PROD-001,58,4,12,336
BST-087,PROD-002,60,3,15,430
BST-087,PROD-003,31,4,8,238
BST-087,PROD-004,21,5,10,287
BST-087,PROD-005,13,2,13,360
BST-087,PROD-006,53,0,11,312
BST-087,PROD-007,92,3,10,287
BST-087,PROD-008,19,3,8,238
BST-087,PROD-009,81,0,9,262
BST-087,PROD-010,13,3,4,94
BST-087,PROD-011,15,0,4,119
BST-087,PROD-012,42,5,5,144
BST-087,PROD-013,16,2,5,144
BST-087,PROD-014,9,0,7,192
BST-087,PROD-015,7,3,4,94
BST-087,PROD-016,8,5,4,74
BST-087,PROD-017,10,0,4,52
BST-087,PROD-018,4,4,4,52
BST-087,PROD-019,14,1,17,480
BST-087,PROD-020,21,3,21,598
BST-087,PROD-021,77,2,15,430
BST-087,PROD-022,55,1,12,336
BST-087,PROD-023,17,1,10,287
BST-087,PROD-024,10,2,8,238
BST-087,PROD-025,18,4,5,144
BST-087,PROD-026,26,3,4,119
BST-087,PROD-027,5,0,4,94
BST-087,PROD-028,19,5,4,94
BST-087,PROD-029,16,4,4,74
BST-087,PROD-030,6,2,4,94
BST-087,PROD-031,7,2,4,52
BST-087,PROD-032,13,1,4,52
BST-087,PROD-033,14,3,4,52
BST-087,PROD-034,9,0,4,52
BST-087,PROD-035,39,0,4,52
BST-088,PROD-001,15,1,4,88
BST-088,PROD-002,8,4,4,112
BST-088,PROD-003,7,5,4,63
BST-088,PROD-004,0,0,4,74
BST-088,PROD-005,0,0,4,94
BST-088,PROD-006,0,0,4,80
BST-088,PROD-007,9,1,4,74
BST-088,PROD-008,16,1,4,63
BST-088,PROD-009,13,2,4,70
BST-088,PROD-010,9,1,4,52
BST-088,PROD-011,8,1,4,52
BST-088,PROD-012,13,3,4,52
BST-088,PROD-013,7,5,4,52
BST-088,PROD-014,9,2,4,52
BST-088,PROD-015,13,3,4,52
BST-088,PROD-016,12,4,4,52
BST-088,PROD-017,13,2,4,52
BST-088,PROD-018,13,4,4,52
BST-088,PROD-019,4,2,4,126
BST-088,PROD-020,34,1,5,154
BST-088,PROD-021,21,4,4,112
BST-088,PROD-022,19,2,4,88
BST-088,PROD-023,17,1,4,74
BST-088,PROD-024,16,5,4,63
BST-088,PROD-025,16,2,4,52
BST-088,PROD-026,9,3,4,52
BST-088,PROD-027,14,1,4,52
BST-088,PROD-028,18,5,4,52
BST-088,PROD-029,15,2,4,52
BST-088,PROD-030,18,5,4,52
BST-088,PROD-031,5,0,4,52
BST-088,PROD-032,17,0,4,52
BST-088,PROD-033,13,3,4,52
BST-088,PROD-034,13,5,4,52
BST-088,PROD-035,39,2,4,52
BST-089,PROD-001,29,5,7,196
BST-089,PROD-002,16,0,9,252
BST-089,PROD-003,2,0,5,140
BST-089,PROD-004,0,0,6,168
BST-089,PROD-005,0,0,7,210
BST-089,PROD-006,0,0,6,182
BST-089,PROD-007,0,0,6,168
BST-089,PROD-008,0,0,5,140
BST-089,PROD-009,0,0,5,154
BST-089,PROD-010,17,4,4,56
BST-089,PROD-011,3,3,4,70
BST-089,PROD-012,5,4,4,84
BST-089,PROD-013,19,5,4,84
BST-089,PROD-014,23,1,4,112
BST-089,PROD-015,7,3,4,56
BST-089,PROD-016,3,3,4,52
BST-089,PROD-017,13,0,4,52
BST-089,PROD-018,15,5,4,52
BST-089,PROD-019,30,3,10,280
BST-089,PROD-020,65,4,12,350
BST-089,PROD-021,44,5,9,252
BST-089,PROD-022,13,0,7,196
BST-089,PROD-023,15,0,6,168
BST-089,PROD-024,25,3,5,140
BST-089,PROD-025,5,2,4,84
BST-089,PROD-026,14,2,4,70
BST-089,PROD-027,5,2,4,56
BST-089,PROD-028,17,5,4,56
BST-089,PROD-029,15,1,4,52
BST-089,PROD-030,7,4,4,56
BST-089,PROD-031,8,0,4,52
BST-089,PROD-032,7,0,4,52
BST-089,PROD-033,11,4,4,52
BST-089,PROD-034,13,5,4,52
BST-089,PROD-035,39,3,4,52
BST-090,PROD-001,28,4,5,133
BST-090,PROD-002,36,0,6,172
BST-090,PROD-003,15,4,4,94
BST-090,PROD-004,0,0,4,116
BST-090,PROD-005,0,0,5,144
BST-090,PROD-006,0,0,4,126
BST-090,PROD-007,0,0,4,116
BST-090,PROD-008,0,0,4,94
BST-090,PROD-009,21,4,4,105
BST-090,PROD-010,8,3,4,52
BST-090,PROD-011,4,0,4,52
BST-090,PROD-012,15,1,4,56
BST-090,PROD-013,13,0,4,56
BST-090,PROD-014,4,1,4,77
BST-090,PROD-015,5,3,4,52
BST-090,PROD-016,4,3,4,52
BST-090,PROD-017,13,2,4,52
BST-090,PROD-018,15,0,4,52
BST-090,PROD-019,25,1,7,192
BST-090,PROD-020,43,2,8,242
BST-090,PROD-021,7,0,6,172
BST-090,PROD-022,13,3,5,133
BST-090,PROD-023,14,1,4,116
BST-090,PROD-024,20,4,4,94
BST-090,PROD-025,9,3,4,56
BST-090,PROD-026,14,0,4,52
BST-090,PROD-027,10,3,4,52
BST-090,PROD-028,16,5,4,52
BST-090,PROD-029,4,0,4,52
BST-090,PROD-030,4,4,4,52
BST-090,PROD-031,7,0,4,52
BST-090,PROD-032,16,2,4,52
BST-090,PROD-033,4,4,4,52
BST-090,PROD-034,13,4,4,52
BST-090,PROD-035,39,0,4,52
BST-091,PROD-001,26,3,7,196
BST-091,PROD-002,46,2,9,252
BST-091,PROD-003,3,3,5,140
BST-091,PROD-004,0,0,6,168
BST-091,PROD-005,0,0,7,210
BST-091,PROD-006,0,0,6,182
BST-091,PROD-007,28,0,6,168
BST-091,PROD-008,22,2,5,140
BST-091,PROD-009,0,0,5,154
BST-091,PROD-010,13,1,4,56
BST-091,PROD-011,19,1,4,70
BST-091,PROD-012,22,0,4,84
BST-091,PROD-013,18,3,4,84
BST-091,PROD-014,11,2,4,112
BST-091,PROD-015,18,3,4,56
BST-091,PROD-016,8,2,4,52
BST-091,PROD-017,13,3,4,52
BST-091,PROD-018,4,2,4,52
BST-091,PROD-019,23,5,10,280
BST-091,PROD-020,102,5,12,350
BST-091,PROD-021,63,2,9,252
BST-091,PROD-022,30,1,7,196
BST-091,PROD-023,3,3,6,168
BST-091,PROD-024,38,5,5,140
BST-091,PROD-025,3,2,4,84
BST-091,PROD-026,10,0,4,70
BST-091,PROD-027,7,0,4,56
BST-091,PROD-028,9,4,4,56
BST-091,PROD-029,11,3,4,52
BST-091,PROD-030,15,2,4,56
BST-091,PROD-031,10,5,4,52
BST-091,PROD-032,7,0,4,52
BST-091,PROD-033,12,1,4,52
BST-091,PROD-034,13,0,4,52
BST-091,PROD-035,39,1,4,52
BST-092,PROD-001,35,3,8,238
BST-092,PROD-002,87,4,11,304
BST-092,PROD-003,36,0,6,168
BST-092,PROD-004,28,2,7,203
BST-092,PROD-005,15,3,9,256
BST-092,PROD-006,28,1,8,220
BST-092,PROD-007,30,0,7,203
BST-092,PROD-008,33,4,6,168
BST-092,PROD-009,51,0,7,186
BST-092,PROD-010,13,0,4,66
BST-092,PROD-011,8,4,4,84
BST-092,PROD-012,29,0,4,102
BST-092,PROD-013,6,2,4,102
BST-092,PROD-014,35,3,5,136
BST-092,PROD-015,11,3,4,66
BST-092,PROD-016,13,1,4,52
BST-092,PROD-017,13,3,4,52
BST-092,PROD-018,11,1,4,52
BST-092,PROD-019,76,1,12,340
BST-092,PROD-020,123,4,15,424
BST-092,PROD-021,59,4,11,304
BST-092,PROD-022,13,0,8,238
BST-092,PROD-023,26,1,7,203
BST-092,PROD-024,18,3,6,168
BST-092,PROD-025,11,5,4,102
BST-092,PROD-026,24,0,4,84
BST-092,PROD-027,8,2,4,66
BST-092,PROD-028,10,1,4,66
BST-092,PROD-029,4,4,4,52
BST-092,PROD-030,18,3,4,66
BST-092,PROD-031,9,1,4,52
BST-092,PROD-032,7,3,4,52
BST-092,PROD-033,5,2,4,52
BST-092,PROD-034,13,0,4,52
BST-092,PROD-035,39,1,4,52
BST-093,PROD-001,34,5,9,259
BST-093,PROD-002,37,1,12,332
BST-093,PROD-003,26,0,7,186
BST-093,PROD-004,0,0,8,224
BST-093,PROD-005,42,2,10,276
BST-093,PROD-006,30,2,9,242
BST-093,PROD-007,71,4,8,224
BST-093,PROD-008,39,3,7,186
BST-093,PROD-009,64,2,7,203
BST-093,PROD-010,14,0,4,74
BST-093,PROD-011,18,3,4,91
BST-093,PROD-012,19,1,4,112
BST-093,PROD-013,28,4,4,112
BST-093,PROD-014,35,0,5,147
BST-093,PROD-015,7,5,4,74
BST-093,PROD-016,11,1,4,56
BST-093,PROD-017,6,2,4,52
BST-093,PROD-018,7,5,4,52
BST-093,PROD-019,63,0,13,371
BST-093,PROD-020,0,0,16,462
BST-093,PROD-021,2,0,12,332
BST-093,PROD-022,28,4,9,259
BST-093,PROD-023,26,3,8,224
BST-093,PROD-024,22,5,7,186
BST-093,PROD-025,12,2,4,112
BST-093,PROD-026,21,5,4,91
BST-093,PROD-027,22,3,4,74
BST-093,PROD-028,18,2,4,74
BST-093,PROD-029,5,5,4,56
BST-093,PROD-030,6,3,4,74
BST-093,PROD-031,11,2,4,52
BST-093,PROD-032,7,3,4,52
BST-093,PROD-033,14,3,4,52
BST-093,PROD-034,13,2,4,52
BST-093,PROD-035,39,0,4,52
BST-094,PROD-001,12,2,6,164
BST-094,PROD-002,57,4,7,210
BST-094,PROD-003,27,3,4,119
BST-094,PROD-004,13,0,5,140
BST-094,PROD-005,0,0,6,175
BST-094,PROD-006,0,0,5,154
BST-094,PROD-007,22,2,5,140
BST-094,PROD-008,12,3,4,119
BST-094,PROD-009,16,4,5,130
BST-094,PROD-010,4,1,4,52
BST-094,PROD-011,7,3,4,60
BST-094,PROD-012,18,5,4,70
BST-094,PROD-013,10,2,4,70
BST-094,PROD-014,25,4,4,94
BST-094,PROD-015,10,5,4,52
BST-094,PROD-016,14,5,4,52
BST-094,PROD-017,13,3,4,52
BST-094,PROD-018,5,3,4,52
BST-094,PROD-019,19,5,8,234
BST-094,PROD-020,56,1,10,294
BST-094,PROD-021,29,3,7,210
BST-094,PROD-022,35,0,6,164
BST-094,PROD-023,9,2,5,140
BST-094,PROD-024,34,4,4,119
BST-094,PROD-025,16,1,4,70
BST-094,PROD-026,5,4,4,60
BST-094,PROD-027,9,5,4,52
BST-094,PROD-028,12,4,4,52
BST-094,PROD-029,8,0,4,52
BST-094,PROD-030,11,5,4,52
BST-094,PROD-031,7,4,4,52
BST-094,PROD-032,17,4,4,52
BST-094,PROD-033,13,3,4,52
BST-094,PROD-034,13,1,4,52
BST-094,PROD-035,39,1,4,52
BST-095,PROD-001,45,3,8,231
BST-095,PROD-002,34,1,10,294
BST-095,PROD-003,22,0,6,164
BST-095,PROD-004,0,0,7,196
BST-095,PROD-005,44,0,9,245
BST-095,PROD-006,52,5,8,214
BST-095,PROD-007,25,0,7,196
BST-095,PROD-008,40,1,6,164
BST-095,PROD-009,22,2,6,182
BST-095,PROD-010,10,1,4,66
BST-095,PROD-011,26,1,4,80
BST-095,PROD-012,10,1,4,98
BST-095,PROD-013,15,4,4,98
BST-095,PROD-014,16,1,5,133
BST-095,PROD-015,22,2,4,66
BST-095,PROD-016,7,4,4,52
BST-095,PROD-017,10,0,4,52
BST-095,PROD-018,15,0,4,52
BST-095,PROD-019,53,0,12,329
BST-095,PROD-020,97,2,15,410
BST-095,PROD-021,0,0,10,294
BST-095,PROD-022,39,0,8,231
BST-095,PROD-023,31,4,7,196
BST-095,PROD-024,33,4,6,164
BST-095,PROD-025,23,0,4,98
BST-095,PROD-026,15,0,4,80
BST-095,PROD-027,11,5,4,66
BST-095,PROD-028,6,5,4,66
BST-095,PROD-029,5,1,4,52
BST-095,PROD-030,22,1,4,66
BST-095,PROD-031,13,4,4,52
BST-095,PROD-032,12,5,4,52
BST-095,PROD-033,7,1,4,52
BST-095,PROD-034,13,4,4,52
BST-095,PROD-035,39,4,4,52
BST-096,PROD-001,47,1,8,238
BST-096,PROD-002,35,2,11,304
BST-096,PROD-003,20,3,6,172
BST-096,PROD-004,7,3,7,203
BST-096,PROD-005,35,0,9,256
BST-096,PROD-006,18,1,8,220
BST-096,PROD-007,54,5,7,203
BST-096,PROD-008,33,2,6,172
BST-096,PROD-009,56,1,7,186
BST-096,PROD-010,9,1,4,66
BST-096,PROD-011,27,3,4,84
BST-096,PROD-012,27,1,4,102
BST-096,PROD-013,11,1,4,102
BST-096,PROD-014,35,1,5,136
BST-096,PROD-015,12,0,4,66
BST-096,PROD-016,8,3,4,52
BST-096,PROD-017,6,3,4,52
BST-096,PROD-018,11,0,4,52
BST-096,PROD-019,58,3,12,340
BST-096,PROD-020,67,1,15,424
BST-096,PROD-021,8,2,11,304
BST-096,PROD-022,52,4,8,238
BST-096,PROD-023,31,2,7,203
BST-096,PROD-024,20,2,6,172
BST-096,PROD-025,24,4,4,102
BST-096,PROD-026,20,0,4,84
BST-096,PROD-027,15,1,4,66
BST-096,PROD-028,11,4,4,66
BST-096,PROD-029,12,4,4,52
BST-096,PROD-030,20,2,4,66
BST-096,PROD-031,11,3,4,52
BST-096,PROD-032,13,4,4,52
BST-096,PROD-033,5,1,4,52
BST-096,PROD-034,13,1,4,52
BST-096,PROD-035,39,0,4,52
BST-097,PROD-001,29,3,8,217
BST-097,PROD-002,55,2,10,280
BST-097,PROD-003,20,5,6,158
BST-097,PROD-004,33,1,7,189
BST-097,PROD-005,37,2,8,234
BST-097,PROD-006,44,3,7,203
BST-097,PROD-007,44,2,7,189
BST-097,PROD-008,23,0,6,158
BST-097,PROD-009,17,4,6,172
BST-097,PROD-010,15,2,4,63
BST-097,PROD-011,18,1,4,77
BST-097,PROD-012,14,1,4,94
BST-097,PROD-013,20,2,4,94
BST-097,PROD-014,35,2,4,126
BST-097,PROD-015,13,1,4,63
BST-097,PROD-016,11,0,4,52
BST-097,PROD-017,4,2,4,52
BST-097,PROD-018,9,0,4,52
BST-097,PROD-019,60,0,11,312
BST-097,PROD-020,103,2,14,392
BST-097,PROD-021,19,2,10,280
BST-097,PROD-022,56,4,8,217
BST-097,PROD-023,59,3,7,189
BST-097,PROD-024,48,4,6,158
BST-097,PROD-025,27,3,4,94
BST-097,PROD-026,20,3,4,77
BST-097,PROD-027,20,2,4,63
BST-097,PROD-028,8,4,4,63
BST-097,PROD-029,17,2,4,52
BST-097,PROD-030,14,4,4,63
BST-097,PROD-031,12,2,4,52
BST-097,PROD-032,13,2,4,52
BST-097,PROD-033,5,4,4,52
BST-097,PROD-034,13,4,4,52
BST-097,PROD-035,39,1,4,52
BST-098,PROD-001,23,3,5,154
BST-098,PROD-002,51,2,7,196
BST-098,PROD-003,13,2,4,108
BST-098,PROD-004,6,3,5,133
BST-098,PROD-005,0,0,6,164
BST-098,PROD-006,16,0,5,144
BST-098,PROD-007,11,1,5,133
BST-098,PROD-008,8,2,4,108
BST-098,PROD-009,14,1,4,119
BST-098,PROD-010,4,3,4,52
BST-098,PROD-011,16,2,4,56
BST-098,PROD-012,11,3,4,66
BST-098,PROD-013,15,4,4,66
BST-098,PROD-014,14,1,4,88
BST-098,PROD-015,8,3,4,52
BST-098,PROD-016,17,4,4,52
BST-098,PROD-017,13,2,4,52
BST-098,PROD-018,18,5,4,52
BST-098,PROD-019,30,4,8,220
BST-098,PROD-020,73,2,10,273
BST-098,PROD-021,56,4,7,196
BST-098,PROD-022,39,1,5,154
BST-098,PROD-023,10,2,5,133
BST-098,PROD-024,11,3,4,108
BST-098,PROD-025,10,1,4,66
BST-098,PROD-026,18,0,4,56
BST-098,PROD-027,10,5,4,52
BST-098,PROD-028,12,2,4,52
BST-098,PROD-029,14,5,4,52
BST-098,PROD-030,7,0,4,52
BST-098,PROD-031,7,2,4,52
BST-098,PROD-032,15,3,4,52
BST-098,PROD-033,9,5,4,52
BST-098,PROD-034,13,0,4,52
BST-098,PROD-035,39,1,4,52
BST-099,PROD-001,66,0,9,242
BST-099,PROD-002,16,0,11,308
BST-099,PROD-003,39,0,6,172
BST-099,PROD-004,100,0,7,206
BST-099,PROD-005,23,4,9,259
BST-099,PROD-006,35,3,8,224
BST-099,PROD-007,6,1,7,206
BST-099,PROD-008,48,5,6,172
BST-099,PROD-009,12,4,7,189
BST-099,PROD-010,17,4,4,70
BST-099,PROD-011,6,4,4,88
BST-099,PROD-012,8,4,4,102
BST-099,PROD-013,1,1,4,102
BST-099,PROD-014,29,4,5,136
BST-099,PROD-015,11,0,4,70
BST-099,PROD-016,15,2,4,52
BST-099,PROD-017,13,4,4,52
BST-099,PROD-018,17,0,4,52
BST-099,PROD-019,63,4,12,343
BST-099,PROD-020,110,1,15,430
BST-099,PROD-021,77,0,11,308
BST-099,PROD-022,54,2,9,242
BST-099,PROD-023,53,5,7,206
BST-099,PROD-024,51,1,6,172
BST-099,PROD-025,15,4,4,102
BST-099,PROD-026,26,2,4,88
BST-099,PROD-027,9,2,4,70
BST-099,PROD-028,6,1,4,70
BST-099,PROD-029,16,5,4,52
BST-099,PROD-030,22,1,4,70
BST-099,PROD-031,9,2,4,52
BST-099,PROD-032,7,4,4,52
BST-099,PROD-033,5,1,4,52
BST-099,PROD-034,13,0,4,52
BST-099,PROD-035,39,5,4,52
BST-100,PROD-001,41,3,10,290
BST-100,PROD-002,55,1,13,374
BST-100,PROD-003,26,2,7,206
BST-100,PROD-004,0,0,9,248
BST-100,PROD-005,68,0,11,312
BST-100,PROD-006,43,0,10,270
BST-100,PROD-007,78,0,9,248
BST-100,PROD-008,69,1,7,206
BST-100,PROD-009,49,5,8,228
BST-100,PROD-010,23,4,4,84
BST-100,PROD-011,20,0,4,105
BST-100,PROD-012,21,3,4,126
BST-100,PROD-013,23,1,4,126
BST-100,PROD-014,47,5,6,164
BST-100,PROD-015,25,1,4,84
BST-100,PROD-016,9,1,4,63
BST-100,PROD-017,17,0,4,52
BST-100,PROD-018,5,0,4,52
BST-100,PROD-019,69,0,15,413
BST-100,PROD-020,7,2,18,518
BST-100,PROD-021,10,2,13,374
BST-100,PROD-022,86,0,10,290
BST-100,PROD-023,51,1,9,248
BST-100,PROD-024,56,3,7,206
BST-100,PROD-025,25,1,4,126
BST-100,PROD-026,8,3,4,105
BST-100,PROD-027,15,0,4,84
BST-100,PROD-028,14,1,4,84
BST-100,PROD-029,15,1,4,63
BST-100,PROD-030,27,4,4,84
BST-100,PROD-031,7,4,4,52
BST-100,PROD-032,8,5,4,52
BST-100,PROD-033,10,3,4,52
BST-100,PROD-034,13,3,4,52
BST-100,PROD-035,39,0,4,52
